Step_Time,CPRESS,CWEAR
0.000875000027008,1.6670200000e+02,1.6864900000e-06
0.0035468749702,1.6627200000e+02,6.8035900000e-06
0.0125644532964,1.6627800000e+02,2.4058500000e-05
0.0429987795651,1.6506400000e+02,8.2020900000e-05
0.102998778224,1.6223900000e+02,1.9464800000e-04
0.162998780608,1.5889000000e+02,3.0508500000e-04
0.222998782992,1.5603900000e+02,4.1344900000e-04
0.282998770475,1.5360400000e+02,4.9507000000e-04
0.34299877286,1.5099700000e+02,5.9998500000e-04
0.402998775244,1.4833000000e+02,7.0291600000e-04
0.462998777628,1.4569300000e+02,8.0398400000e-04
0.52299875021,1.4332500000e+02,9.0336200000e-04
0.582998752594,1.4080100000e+02,1.0010200000e-03
0.642998754978,1.3922000000e+02,1.0974600000e-03
0.702998757362,1.3735400000e+02,1.1927000000e-03
0.762998759747,1.3528700000e+02,1.2647600000e-03
0.822998762131,1.3309400000e+02,1.3571500000e-03
0.882998764515,1.2992700000e+02,1.4474300000e-03
0.942998766899,1.2713800000e+02,1.5356700000e-03
1.00299882889,1.2496100000e+02,1.6223200000e-03
1.06299877167,1.2294400000e+02,1.7076000000e-03
1.12299883366,1.2122600000e+02,1.7915100000e-03
1.18299877644,1.1995100000e+02,1.8743500000e-03
1.24299883842,1.1849000000e+02,1.9563400000e-03
1.3029987812,1.1665400000e+02,2.0182800000e-03
1.36299872398,1.1402700000e+02,2.0975800000e-03
1.42299878597,1.1219400000e+02,2.1753600000e-03
1.48299872875,1.1047500000e+02,2.2518100000e-03
1.54299879074,1.0887500000e+02,2.3272500000e-03
1.60299873352,1.0803200000e+02,2.4017800000e-03
1.66299879551,1.0789500000e+02,2.4760000000e-03
1.72299873829,1.0738300000e+02,2.5500100000e-03
1.78299880028,1.0581200000e+02,2.6061800000e-03
1.84299874306,1.0333900000e+02,2.6779400000e-03
1.90299880505,1.0048700000e+02,2.7477900000e-03
1.96299874783,9.8683100000e+01,2.8161900000e-03
2.02299880981,9.7415300000e+01,2.8836000000e-03
2.08299875259,9.6347200000e+01,2.9500400000e-03
2.14299869537,9.5457500000e+01,3.0158100000e-03
2.20299887657,9.5639900000e+01,3.0813400000e-03
2.26299881935,9.4743100000e+01,3.1315300000e-03
2.32299876213,9.2892000000e+01,3.1957400000e-03
2.38299870491,9.0553200000e+01,3.2585300000e-03
2.44299888611,8.9326500000e+01,3.3203700000e-03
2.50299882889,8.8346200000e+01,3.3813500000e-03
2.56299877167,8.7542400000e+01,3.4417900000e-03
2.62299871445,8.7556900000e+01,3.5019900000e-03
2.68299889565,8.8247800000e+01,3.5622500000e-03
2.74299883842,8.8508800000e+01,3.6229200000e-03
2.8029987812,8.6580900000e+01,3.6687400000e-03
2.86299872398,8.3928800000e+01,3.7270000000e-03
2.92299866676,8.1965700000e+01,3.7838500000e-03
2.98299884796,8.0790100000e+01,3.8398000000e-03
3.04299879074,7.9801500000e+01,3.8950000000e-03
3.10299873352,7.9311600000e+01,3.9497200000e-03
3.1629986763,7.9856400000e+01,4.0040400000e-03
3.2229988575,8.0460200000e+01,4.0586400000e-03
3.28299880028,7.9751300000e+01,4.1005100000e-03
3.34299874306,7.7347900000e+01,4.1538300000e-03
3.40299868584,7.5725900000e+01,4.2061400000e-03
3.46299886703,7.4826900000e+01,4.2577900000e-03
3.52299880981,7.4323000000e+01,4.3090500000e-03
3.58299875259,7.4261900000e+01,4.3599500000e-03
3.64299869537,7.4863800000e+01,4.4111000000e-03
3.70299887657,7.6198500000e+01,4.4626200000e-03
3.76299881935,7.6127000000e+01,4.5025900000e-03
3.82299876213,7.4006200000e+01,4.5535300000e-03
3.88299870491,7.1564300000e+01,4.6030400000e-03
3.94299888611,7.0082200000e+01,4.6515200000e-03
4.00299882889,7.1000000000e+01,4.6993500000e-03
4.06299877167,7.2000000000e+01,4.7468200000e-03
4.12299871445,7.3000000000e+01,4.7939900000e-03
4.18299865723,7.4000000000e+01,4.8411100000e-03
4.24299860001,7.5000000000e+01,4.8887700000e-03
4.30299854279,7.6000000000e+01,4.9248900000e-03
4.3629989624,7.7000000000e+01,4.9711000000e-03
4.42299890518,7.8000000000e+01,5.0166800000e-03
4.48299884796,7.9000000000e+01,5.0617500000e-03
4.54299879074,8.0000000000e+01,5.1066000000e-03
4.60299873352,8.1000000000e+01,5.1514300000e-03
4.6629986763,8.2000000000e+01,5.1967800000e-03
4.72299861908,8.3000000000e+01,5.2426800000e-03
4.78299856186,8.4000000000e+01,5.2780300000e-03
4.84299898148,8.5000000000e+01,5.3229400000e-03
4.90299892426,8.6000000000e+01,5.3667100000e-03
4.96299886703,8.7000000000e+01,5.4096700000e-03
5.02299880981,6.1780900000e+01,5.4522600000e-03
